Attribute,url,url_length,has_ip,dot_count,protocol_http,protocol_https,subdomain_count,domain_age,dns_valid,site_accessible,has_iframe,has_obfuscated_script,whois_available,whois_registrar,whois_registration_time,whois_expiration_time,whois_name_server
legit,http://cheshmeco.ir/%D8%AE%D9%88%D8%A7%D8%B5-%D8%B5%D8%A7%D8%A8%D9%88%D9%86-%D8%A8%D8%A7%D8%A8%D9%88%D9%86-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87-%DA%86%D8%B4%D9%85%D9%87/,169,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/142789/v6-bet/,33,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chichaklabani.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B9%D9%85%D8%AF%D9%87-%D8%AF%D9%88%D8%BA-%D9%85%D8%AD%D9%84%DB%8C-%D8%A8%D9%87-%D8%B5%D9%88%D8%B1%D8%AA-%D8%A7%DB%8C%D9%86%D8%AA%D8%B1%D9%86%D8%AA%DB%8C/,206,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chinedecor.ir/furniture/fars/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%85%D8%A8%D9%84-%D9%88-%D8%B1%D9%86%DA%AF-%DA%86%D9%88%D8%A8-%D9%85%D9%87%D8%AF%DB%8C%D9%87-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/attachment/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%85%D8%A8%D9%84-%D9%88-%D8%B1%D9%86%DA%AF-%DA%86%D9%88%D8%A8-%D9%85%D9%87%D8%AF%DB%8C%D9%87-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-17/,391,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chekhabarit.ir/articles?page=6,38,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/120275/pascoe-vale-fc/,41,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chenco.ir/product/%D9%84%D9%88%D8%B3%D8%AA%D8%B1-5-%D8%B4%D8%B9%D9%84%D9%87-%DA%86%D8%B4%D9%85%D9%87-%D9%86%D9%88%D8%B1-%DA%A9%D8%AF-1902-5t-%D8%B7%D9%88%D8%B3%DB%8C/,174,0,1,0,1,0,None,1,1,1,1,0,,-,-,
legit,https://chinedecor.ir/interior-decoration/mazandaran/%D9%81%D8%B1%D9%88%D8%B4-%D8%B4%D9%88%D9%85%DB%8C%D9%86%D9%87-%D8%A8%D8%B1%D9%82%DB%8C-%D8%AF%D8%B1-%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86/attachment/%D9%BE%D8%AE%D8%B4-%D8%B4%D9%88%D9%85%DB%8C%D9%86%D9%87-%D8%AF%D8%B1-%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86-24/,334,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chinood.ir/121221/placar-do-jogo-da-dinamarca/,54,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charkook.ir/product/%D8%B1%D9%88%D8%B3%D8%B1%DB%8C-%D9%86%D9%88%DA%98%DB%8C%D9%86-%D9%86%D8%A7%D8%B1%D9%86%D8%AC%DB%8C%D8%AA%D9%88%DB%8C%DB%8C%D9%84/,157,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/160334/pague-menos-com/,42,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://cheskin.ir/google-analytics-strategies-revealed/,56,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF%D8%A7%D8%B1-%D8%A7%D8%B3%DB%8C%D8%AF-%D8%A7%D8%B3%D8%AA%DB%8C%DA%A9-%D8%B3%D8%B1%DA%A9%D9%87-%DA%AF%D8%A7%D9%84%D9%86%DB%8C/,177,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://chemicalproducts.ir/%D8%AA%D8%A7%D9%85%DB%8C%D9%86-%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D9%85%D9%84-%D9%88-%D9%81%D8%B1%D9%88%D8%B4-%D9%85%D8%AA%D8%A7%D9%86%D9%88%D9%84-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C/,209,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D9%88-%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%88%D8%AF-%D8%B4%DB%8C%D9%85%DB%8C%D8%A7%DB%8C%DB%8C-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/,191,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D9%BE%DB%8C%D8%B1%D8%A7%D9%87%D9%86-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D9%BE%D9%88%D8%B4,219,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://cheshato.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-ed1240aa-ff7a-45ee-bf86-a006d707c212,276,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%B3%D8%B7%D8%AD-%D9%85%D8%AA%D9%88%D8%B3%D8%B7/lessons/%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B5%D9%81%D8%AD%D8%A7%D8%AA-%D8%A7%D8%B5%D9%84%DB%8C-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87%DB%8C/topic/%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B5%D9%81%D8%AD%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87%DB%8C/,431,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://cheskin.ir/now-you-should-buy-an-app-that-is-basically-made-for-cinema/,79,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://childneurology.ir/%D8%B3%D9%86%D8%AF%D8%B1%D9%88%D9%85-%D8%AA%D9%88%D9%85%D9%88%D8%B1-%DA%A9%D8%A7%D8%B0%D8%A8-%D9%85%D8%BA%D8%B2.html,141,0,2,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/elevator/fars/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A2%D8%B0%DB%8C%D9%86-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3%D9%87-%D8%AF%D8%B1-%D8%B4/attachment/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A2%D8%B0%DB%8C%D9%86-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3%D9%87-%D8%AF%D8%B1-23/,443,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://charkook.ir/product/%D8%B1%D9%88%D8%B3%D8%B1%DB%8C-%D9%85%D9%88%D9%86-%D9%BE%D9%88%D9%84%DB%8C%D9%87%D8%AA%D9%88%DB%8C%DB%8C%D9%84/,139,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://chincentre.ir/,21,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://www.chaparel.ir/product-tag/%DA%A9%D9%86%D8%A7%D8%B1/,61,0,2,0,1,1,None,1,0,None,None,0,,-,-,
legit,https://cheskin.ir/now-you-possibly-can-have-the-online-game-of-your-desires-%C2%96-cheaper-sooner-than-you-ever-imagined/,122,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%AF%D9%88%D8%B1%D9%87-%D8%B3%D8%A6%D9%88-%D9%88-%D8%A8%D9%87%DB%8C%D9%86%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA/lessons/%D8%B1%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%DA%A9%D8%B3%D8%A8-%D8%AF%D8%B1%D8%A2%D9%85%D8%AF-%D9%88-%D8%AC%D8%B0%D8%A8-%D9%85%D8%B4%D8%AA%D8%B1%DB%8C/,318,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chipcenter.ir/Electronic-parts-appliances/%D8%B1%D8%B3%DB%8C%D8%B3%D8%AA%D9%88%D8%B1%20100000%20ohm,107,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://my.chapita.ir/product/NTQxNDI0=/%D8%B3%D8%A7%DA%A9-%D8%AE%D8%B1%DB%8C%D8%AF-%DA%AF%D9%84%D8%A7%D8%B3%D9%87-200-%DA%AF%D8%B1%D9%85-%D8%A8%D8%A7-%D8%B3%D9%84%D9%81%D9%88%D9%86-%D9%85%D8%A7%D8%AA-%DB%8C%D8%A7-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D8%AF-9---5000-%D8%B9%D8%AF%D8%AF%DB%8C---16-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,334,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/product/csp-1283/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://chipsel.ir/product/csp-1245,34,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/73604/cassino-online-carrefourjogo-com/,58,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://my.chapita.ir/product/MjIzMzg4=/%D9%84%DB%8C%D8%A8%D9%84-%DB%8C%D9%88%D9%88%DB%8C-1000-%D8%B9%D8%AF%D8%AF%DB%8C---3-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,167,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://my.chapita.ir/product/Mjk5Mzc3=/%D8%B3%D8%A7%DA%A9-%D8%AE%D8%B1%DB%8C%D8%AF-%DA%AF%D9%84%D8%A7%D8%B3%D9%87-170-%DA%AF%D8%B1%D9%85-%D8%A8%D8%A7-%D8%B3%D9%84%D9%81%D9%88%D9%86-%D9%85%D8%A7%D8%AA-%DB%8C%D8%A7-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D8%AF-4---5000-%D8%B9%D8%AF%D8%AF%DB%8C---16-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,334,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%AF%D9%88%D8%B1%D9%87-%D8%B3%D8%A6%D9%88-%D9%88-%D8%A8%D9%87%DB%8C%D9%86%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA/lessons/%D9%84%D9%81%D8%B8-%D9%85%D9%87%D9%85%D8%AA%D8%B1-%D8%A7%D8%B3%D8%AA-%DB%8C%D8%A7-%D9%85%D8%B9%D9%86%D8%A7/,280,0,1,0,1,0,None,1,1,None,None,0,,-,-,
legit,https://charbaghrasa.ir/tag/%D9%85%D9%88%D8%B3%D9%88%DB%8C/,59,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chichaklabani.ir/tag/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%DA%A9%D8%B4%DA%A9-%D9%85%D8%AD%D9%84%DB%8C/,129,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D8%B1%D9%85%D9%88%D8%B2-%D9%85%D8%A7%D9%84%DA%A9%DB%8C%D8%AA-%D9%81%DA%A9%D8%B1%DB%8C-(%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B5%D8%A7%D8%AF%D8%B1%DA%A9%D9%86%D9%86%D8%AF%DA%AF%D8%A7%D9%86-%DA%A9%D9%88%DA%86%DA%A9-%D9%88-%D9%85%D8%AA%D9%88%D8%B3%D8%B7),327,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://my.chapita.ir/product/MjI0MzQy=/%DA%A9%D8%A7%D8%B1%D8%AA-%D8%A2%D9%88%DB%8C%D8%B2-%D9%BE%D8%B1%D9%88%D8%A7%D9%86%D9%87-%D8%A7%DB%8C-%D8%B3%D9%84%D9%81%D9%88%D9%86-%D9%85%D8%A7%D8%AA-%D8%AF%D9%88-%D8%B1%D9%88-1000-%D8%B9%D8%AF%D8%AF%DB%8C---6-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,293,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://cgr.ir/logo-design/technology-logos,43,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://my.chapita.ir/category/MTIwODk1=/%DB%8C%DA%A9-%D8%B1%D9%88,66,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://charbaghrasa.ir/tag/%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%AD%D9%84-%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%81/,109,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chaapman.ir/502231297860.shtml,42,0,3,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/door-and-window/kh-razavi/%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%B3%D8%A8-%D8%AF%D8%B1-%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1/attachment/%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%D8%B3%D8%A8-%D8%AF%D8%B1-%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1-5/,407,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chapcheck.ir/Download/Fish/Naghdi/parsian-1403.sfn,58,0,2,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chapsohrabi.ir/category/ODU3NTM%3D/%D9%BE%D8%A7%DA%A9%D8%AA-%D9%86%D8%A7%D9%85%D9%87,92,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinedecor.ir/door-and-window/lorestan/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%88-%D9%86%D8%B5%D8%A8-%D8%AF%D8%B1%D8%A8-%D9%88-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D9%88%DB%8C%D8%B1%DA%A9%D8%A7%D8%B1%D8%A7-%D8%AF/attachment/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%88-%D9%86%D8%B5%D8%A8-%D8%AF%D8%B1%D8%A8-%D9%88-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D9%88%DB%8C%D8%B1%DA%A9%D8%A7%D8%B1%D8%A7-13/,456,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://changanblog.ir/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%DA%AF%D9%88%D8%B4%DB%8C%D9%87%D8%A7%DB%8C-%D8%B4%DB%8C%D8%A7%D8%A6%D9%88%D9%85%DB%8C-2022,150,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/furniture/ghom/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%82%D8%A7%D9%84%DB%8C%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1-%D9%82%D9%85/attachment/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%82%D8%A7%D9%84%DB%8C%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1-%D9%82%D9%85-1/,274,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chinedecor.ir/facilities/kh-razavi/%D8%AA%D8%A7%D8%B3%DB%8C%D8%B3%D8%A7%D8%AA-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86-%D9%88-%DA%A9%D8%A7%D8%B4%DB%8C-%D9%88-%D8%B3%D8%B1%D8%A7%D9%85%DB%8C%DA%A9-%D9%BE%D8%A7%D8%B3%D8%A7%D8%B1%DA%AF/attachment/%D8%AA%D8%A7%D8%B3%DB%8C%D8%B3%D8%A7%D8%AA-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86-%D9%88-%DA%A9%D8%A7%D8%B4%DB%8C-%D9%88-%D8%B3%D8%B1%D8%A7%D9%85%DB%8C%DA%A9-%D9%BE%D8%A7%D8%B3%D8%A7%D8%B1%DA%AF-6/,454,0,1,0,1,0,None,1,1,None,None,0,,-,-,
legit,https://chipsel.ir/product-tag/%D8%AA%D9%84%D9%81%D9%86-%D8%A8%DB%8C-%D8%B3%DB%8C%D9%85-%DA%AF%DB%8C%DA%AF%D8%A7%D8%B3%D8%AA-%D9%85%D8%AF%D9%84-a450/,149,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?link=https://tlcperformance.org&mid=14241,83,0,4,1,0,0,78,0,0,0,0,0,"NameCheap, Inc.",2025/1/25 8:53,2026/1/25 8:53,"ns1.dns-parking.com,ns2.dns-parking.com"
legit,https://chipsel.ir/product/csp-1124/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chn.ir/english/eshownews.asp?no=4939,48,0,3,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chibegirim.ir/product/%D8%A8%D8%B4%D9%82%D8%A7%D8%A8-%D8%AF%DB%8C%D9%88%D8%A7%D8%B1-%DA%A9%D9%88%D8%A8-%D8%B3%D9%81%D8%A7%D9%84%DB%8C-%D8%AE%D8%A7%D9%85-%DA%A9%D8%AF-g15-%D8%A8%D8%B3%D8%AA%D9%87-50-%D8%B9%D8%AF%D8%AF%DB%8C/,231,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://choobabzar.ir/product/%D9%81%D8%B1%D8%B2-%D8%A2%D9%87%D9%86%DA%AF%D8%B1%DB%8C-%D9%85%D8%AA%D9%88%D8%B3%D8%B7-%D9%85%D8%A7%DA%A9%DB%8C%D8%AA%D8%A7-ga6010/,161,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinedecor.ir/elevator/fars/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A2%D8%B0%DB%8C%D9%86-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3%D9%87-%D8%AF%D8%B1-%D8%B4/attachment/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A2%D8%B0%DB%8C%D9%86-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3%D9%87-%D8%AF%D8%B1-22/,443,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chapkarimi.ir/product/NTM1OTYy=/%DA%86%D8%A7%D9%BE-%D9%81%D8%A7%DA%A9%D8%AA%D9%88%D8%B1-%D8%AF%D9%88%D8%B1%D9%86%DA%AF,126,0,1,0,1,0,None,1,0,1,0,0,,-,-,
legit,https://chakadiran.ir/product/%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B2/%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D9%85%D8%B1%D8%AA%D8%A8%D8%B7-%D8%A8%D8%A7-gis/arcgis-1-4-1-desktop/,217,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chinedecor.ir/facilities/fars/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%BE%D9%84%DB%8C%D9%85%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/attachment/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%BE%D9%84%DB%8C%D9%85%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-5-4/,303,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?link=https://%D1%82%D1%83%D1%80%D0%B1%D0%BE-%D1%8D%D0%BA%D1%81%D0%BF%D0%B5%D1%80%D1%82-%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82.%D1%80%D1%84/&mid=14241,189,0,4,1,0,0,None,None,None,0,0,1,,,,
legit,https://chinood.ir/199218/bersenbr-ck-x-m-nchengladbach/,56,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charghaad.ir/product/%D8%B4%D8%A7%D9%84-%D9%BE%D8%A7%D9%86%DA%86%DB%8C/,79,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chipsel.ir/product/%DA%A9%D8%A7%D8%A8%D9%84-hdmi-%D8%A8%D8%A7%D8%B3%D8%A6%D9%88%D8%B3-%D9%85%D8%AF%D9%84-cafule-cadklf-h-%D8%B7%D9%88%D9%84-5-%D9%85%D8%AA%D8%B1,168,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chatroomnazi.ir/?tabID=4837,39,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://charbaghrasa.ir/%D8%AA%D8%A3%D9%85%DB%8C%D9%86-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C-%D8%A7%D9%84%D8%A8%D8%B1%D8%B2-%DB%B1%DB%B9%DB%B4-%D9%87%D8%B2%D8%A7%D8%B1-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%DB%8C-%D8%A8%DA%AF/,223,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chaapman.ir/11968836261.shtml,41,0,3,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%AF%D9%88%D8%B1%D9%87-%D8%B3%D8%A6%D9%88-%D9%88-%D8%A8%D9%87%DB%8C%D9%86%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA/lessons/%DA%A9%D9%84%D9%85%D9%87-%DA%A9%D9%84%DB%8C%D8%AF%DB%8C/topic/%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%DA%A9%D9%84%D9%85%D8%A7%D8%AA-%DA%A9%D9%84%DB%8C%D8%AF%DB%8C-%D8%A8%D8%B1-%D8%A7%D8%B3%D8%A7%D8%B3-%D9%85%D9%81%D8%A7%D9%87%DB%8C%D9%85-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1/,434,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chachgroup.ir/portfolio/%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D8%B4%D8%B4%D9%85/,82,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charghaad.ir/product-category/%D9%85%D8%AC%D9%84%D8%B3%DB%8C/,69,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chibegirim.ir/product/%D8%AE%D8%A7%D8%B1-%D9%86%D8%A7%D8%AE%D9%86%DB%8C-%D9%84%D9%86%D8%AA-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-0024-%D9%85%D9%86%D8%A7%D8%B3%D8%A8-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%A8%D8%B3/,229,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chap-co.ir/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%DA%86%D8%A7%D9%BE%DB%8C/%DA%86%D8%A7%D9%BE-%D8%A7%D9%81%D8%B3%D8%AA/%DA%86%D8%A7%D9%BE-%D8%A8%D8%B1%D9%88%D8%B4%D9%88%D8%B1.html,179,0,2,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://cherryblog.ir/%D8%AB%D8%A8%D8%AA-%D9%86%D8%A7%D9%85-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DB%8C%DA%A9%D9%BE%D8%A7%D8%B1%DA%86%D9%87-%D8%AE%D8%B1%DB%8C%D8%AF-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D9%88%D8%A7/,222,0,1,0,1,0,None,1,1,0,0,,,,,
legit,https://chinood.ir/77360/como-ganhar-mto-dinheiro-fazendo-bijuterias/,69,0,1,0,1,0,None,1,0,0,0,,,,,
legit,https://chif.ir/product/letterhead-design/,42,0,1,0,1,0,None,1,1,0,0,,,,,
legit,https://charmshoes.ir/%D8%A8%D8%A7-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%D8%A7%D8%B2-%D8%A2%D8%AC%DB%8C%D9%84-%D8%B4%D8%A8-%DB%8C%D9%84%D8%AF%D8%A7-%D9%85%DB%8C-%D8%AA%D9%88%D8%A7%D9%86%DB%8C%D8%AF-%D9%84%D8%A8/,217,0,1,0,1,0,None,0,0,None,None,,,,,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B9%D9%85%D8%AF%D9%87-%D8%A7%D8%B3%DB%8C%D8%AF-%D8%A7%D8%B3%D8%AA%DB%8C%DA%A9-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D9%81%D9%86-%D8%A2%D9%88%D8%B1%D8%A7%D9%86/,209,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/web-pro/lessons/%D8%AF%D8%B3%D8%AA%D8%B1%D8%B3%DB%8C-%DA%AF%D8%B1%D9%88%D9%87-%D9%88-%DA%A9%D8%A7%D9%86%D8%A7%D9%84-vip/,153,0,1,0,1,0,None,1,1,0,0,0,,-,-,
